time_added,stage,stage_number,istitute_name,miur_code,pat_code,timetable_type,valore,valore_tot,valore_d,anno_scol,institute_miurcode,anno_corso,id_scuola
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,3,29789
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,4,29789
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,5,29789
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,1,65579
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,2,65579
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,3,65579
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,4,65579
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,5,65579
1640991604000,Primary School,2,ISTITUTO COMPRENSIVO BRENTONICO,TNIC861006,2010,Morning,0.0,188.0,0.0,2020-21,TNIC861006,1,63289
1640991604000,Primary School,2,ISTITUTO COMPRENSIVO BRENTONICO,TNIC861006,2010,Morning,0.0,188.0,0.0,2020-21,TNIC861006,2,63289
