ord_scol,tipo_orario,num_anni,etichetta,percentuale_ammessi,anno,miur_code,school_id
Primary School,Morning,5,2021-22,98.73417721518987,4,TNIC816008,29447
Primary School,Morning,5,2021-22,98.73417721518987,4,TNIC816008,29448
Primary School,Morning,5,2021-22,100.0,5,TNIC816008,29446
Primary School,Morning,5,2021-22,100.0,5,TNIC816008,29447
Primary School,Morning,5,2021-22,100.0,5,TNIC816008,29448
Middle School,Morning,3,2021-22,98.66666666666669,1,TNIC816008,29449
Middle School,Morning,3,2021-22,98.52941176470588,2,TNIC816008,29449
Middle School,Morning,3,2021-22,97.14285714285714,3,TNIC816008,29449
Primary School,Morning,5,2021-22,100.0,1,TNIC840005,29451
Primary School,Morning,5,2021-22,100.0,1,TNIC840005,29452
Primary School,Morning,5,2021-22,100.0,1,TNIC840005,29453
Primary School,Morning,5,2021-22,100.0,1,TNIC840005,29454
Primary School,Morning,5,2021-22,100.0,2,TNIC840005,29451
Primary School,Morning,5,2021-22,100.0,2,TNIC840005,29452
Primary School,Morning,5,2021-22,100.0,2,TNIC840005,29453
Primary School,Morning,5,2021-22,100.0,2,TNIC840005,29454
Primary School,Morning,5,2021-22,100.0,3,TNIC840005,29451
Primary School,Morning,5,2021-22,100.0,3,TNIC840005,29452
Primary School,Morning,5,2021-22,100.0,3,TNIC840005,29453
Primary School,Morning,5,2021-22,100.0,3,TNIC840005,29454
Primary School,Morning,5,2021-22,100.0,4,TNIC840005,29451
Primary School,Morning,5,2021-22,100.0,4,TNIC840005,29452
Primary School,Morning,5,2021-22,100.0,4,TNIC840005,29453
Primary School,Morning,5,2021-22,100.0,4,TNIC840005,29454
Primary School,Morning,5,2021-22,100.0,5,TNIC840005,29451
Primary School,Morning,5,2021-22,100.0,5,TNIC840005,29452
Primary School,Morning,5,2021-22,100.0,5,TNIC840005,29453
Primary School,Morning,5,2021-22,100.0,5,TNIC840005,29454
Middle School,Morning,3,2021-22,100.0,1,TNIC840005,29455
Middle School,Morning,3,2021-22,100.0,2,TNIC840005,29455
Middle School,Morning,3,2021-22,99.35483870967742,3,TNIC840005,29455
Primary School,Morning,5,2021-22,100.0,1,TNIC81400L,29607
Primary School,Morning,5,2021-22,100.0,1,TNIC81400L,29608
Primary School,Morning,5,2021-22,100.0,1,TNIC81400L,29609
Primary School,Morning,5,2021-22,100.0,1,TNIC81400L,29610
Primary School,Morning,5,2021-22,100.0,1,TNIC81400L,29611
Primary School,Morning,5,2021-22,100.0,2,TNIC81400L,29607
Primary School,Morning,5,2021-22,100.0,2,TNIC81400L,29608
Primary School,Morning,5,2021-22,100.0,2,TNIC81400L,29609
Primary School,Morning,5,2021-22,100.0,2,TNIC81400L,29610
Primary School,Morning,5,2021-22,100.0,2,TNIC81400L,29611
Primary School,Morning,5,2021-22,100.0,3,TNIC81400L,29607
Primary School,Morning,5,2021-22,100.0,3,TNIC81400L,29608
Primary School,Morning,5,2021-22,100.0,3,TNIC81400L,29609
Primary School,Morning,5,2021-22,100.0,3,TNIC81400L,29610
Primary School,Morning,5,2021-22,100.0,3,TNIC81400L,29611
Primary School,Morning,5,2021-22,100.0,4,TNIC81400L,29607
Primary School,Morning,5,2021-22,100.0,4,TNIC81400L,29608
Primary School,Morning,5,2021-22,100.0,4,TNIC81400L,29609
Primary School,Morning,5,2021-22,100.0,4,TNIC81400L,29610
Primary School,Morning,5,2021-22,100.0,4,TNIC81400L,29611
Primary School,Morning,5,2021-22,100.0,5,TNIC81400L,29607
Primary School,Morning,5,2021-22,100.0,5,TNIC81400L,29608
Primary School,Morning,5,2021-22,100.0,5,TNIC81400L,29609
Primary School,Morning,5,2021-22,100.0,5,TNIC81400L,29610
Primary School,Morning,5,2021-22,100.0,5,TNIC81400L,29611
Middle School,Morning,3,2021-22,98.34710743801654,1,TNIC81400L,29612
Middle School,Morning,3,2021-22,98.47328244274809,2,TNIC81400L,29612
Middle School,Morning,3,2021-22,98.27586206896552,3,TNIC81400L,29612
Primary School,Morning,5,2021-22,100.0,1,TNIC81500C,29614
Primary School,Morning,5,2021-22,100.0,1,TNIC81500C,29615
Primary School,Morning,5,2021-22,100.0,1,TNIC81500C,29616
Primary School,Morning,5,2021-22,100.0,1,TNIC81500C,29617
Primary School,Morning,5,2021-22,100.0,2,TNIC81500C,29614
Primary School,Morning,5,2021-22,100.0,2,TNIC81500C,29615
Primary School,Morning,5,2021-22,100.0,2,TNIC81500C,29616
Primary School,Morning,5,2021-22,100.0,2,TNIC81500C,29617
Primary School,Morning,5,2021-22,100.0,3,TNIC81500C,29614
Primary School,Morning,5,2021-22,100.0,3,TNIC81500C,29615
Primary School,Morning,5,2021-22,100.0,3,TNIC81500C,29616
Primary School,Morning,5,2021-22,100.0,3,TNIC81500C,29617
Primary School,Morning,5,2021-22,100.0,4,TNIC81500C,29614
Primary School,Morning,5,2021-22,100.0,4,TNIC81500C,29615
Primary School,Morning,5,2021-22,100.0,4,TNIC81500C,29616
Primary School,Morning,5,2021-22,100.0,4,TNIC81500C,29617
Primary School,Morning,5,2021-22,100.0,5,TNIC81500C,29614
Primary School,Morning,5,2021-22,100.0,5,TNIC81500C,29615
Primary School,Morning,5,2021-22,100.0,5,TNIC81500C,29616
Primary School,Morning,5,2021-22,100.0,5,TNIC81500C,29617
Middle School,Morning,3,2021-22,99.35064935064936,1,TNIC81500C,29618
Middle School,Morning,3,2021-22,99.39024390243902,2,TNIC81500C,29618
Middle School,Morning,3,2021-22,99.16666666666669,3,TNIC81500C,29618
Primary School,Morning,5,2021-22,98.75,1,TNIC808009,29620
Primary School,Morning,5,2021-22,98.75,1,TNIC808009,29621
Primary School,Morning,5,2021-22,98.75,1,TNIC808009,29622
Primary School,Morning,5,2021-22,100.0,2,TNIC808009,29620
Primary School,Morning,5,2021-22,100.0,2,TNIC808009,29621
Primary School,Morning,5,2021-22,100.0,2,TNIC808009,29622
Primary School,Morning,5,2021-22,100.0,3,TNIC808009,29620
Primary School,Morning,5,2021-22,100.0,3,TNIC808009,29621
Primary School,Morning,5,2021-22,100.0,3,TNIC808009,29622
Primary School,Morning,5,2021-22,100.0,4,TNIC808009,29620
Primary School,Morning,5,2021-22,100.0,4,TNIC808009,29621
Primary School,Morning,5,2021-22,100.0,4,TNIC808009,29622
Primary School,Morning,5,2021-22,98.87640449438202,5,TNIC808009,29620
Primary School,Morning,5,2021-22,98.87640449438202,5,TNIC808009,29621
Primary School,Morning,5,2021-22,98.87640449438202,5,TNIC808009,29622
Middle School,Morning,3,2021-22,100.0,1,TNIC808009,29623
Middle School,Morning,3,2021-22,100.0,1,TNIC808009,29624
Middle School,Morning,3,2021-22,98.86363636363636,2,TNIC808009,29623
Middle School,Morning,3,2021-22,98.86363636363636,2,TNIC808009,29624
Middle School,Morning,3,2021-22,97.95918367346938,3,TNIC808009,29623
Middle School,Morning,3,2021-22,97.95918367346938,3,TNIC808009,29624
Primary School,Morning,5,2021-22,98.27586206896552,1,TNIC84200R,29632
Primary School,Morning,5,2021-22,98.27586206896552,1,TNIC84200R,29633
Primary School,Morning,5,2021-22,98.27586206896552,1,TNIC84200R,29634
Primary School,Morning,5,2021-22,100.0,2,TNIC84200R,29632
Primary School,Morning,5,2021-22,100.0,2,TNIC84200R,29633
Primary School,Morning,5,2021-22,100.0,2,TNIC84200R,29634
Primary School,Morning,5,2021-22,100.0,3,TNIC84200R,29632
Primary School,Morning,5,2021-22,100.0,3,TNIC84200R,29633
Primary School,Morning,5,2021-22,100.0,3,TNIC84200R,29634
Primary School,Morning,5,2021-22,100.0,4,TNIC84200R,29632
Primary School,Morning,5,2021-22,100.0,4,TNIC84200R,29633
Primary School,Morning,5,2021-22,100.0,4,TNIC84200R,29634
Primary School,Morning,5,2021-22,97.32142857142856,5,TNIC84200R,29632
Primary School,Morning,5,2021-22,97.32142857142856,5,TNIC84200R,29633
Primary School,Morning,5,2021-22,97.32142857142856,5,TNIC84200R,29634
Middle School,Morning,3,2021-22,100.0,1,TNIC84200R,29635
Middle School,Morning,3,2021-22,100.0,2,TNIC84200R,29635
Middle School,Morning,3,2021-22,100.0,3,TNIC84200R,29635
Primary School,Morning,5,2021-22,100.0,1,TNIC859006,29644
Primary School,Morning,5,2021-22,100.0,1,TNIC859006,29645
Primary School,Morning,5,2021-22,100.0,2,TNIC859006,29644
Primary School,Morning,5,2021-22,100.0,2,TNIC859006,29645
Primary School,Morning,5,2021-22,100.0,3,TNIC859006,29644
Primary School,Morning,5,2021-22,100.0,3,TNIC859006,29645
Primary School,Morning,5,2021-22,100.0,4,TNIC859006,29644
Primary School,Morning,5,2021-22,100.0,4,TNIC859006,29645
Primary School,Morning,5,2021-22,98.91304347826086,5,TNIC859006,29644
Primary School,Morning,5,2021-22,98.91304347826086,5,TNIC859006,29645
Middle School,Morning,3,2021-22,99.0909090909091,1,TNIC859006,29646
Middle School,Morning,3,2021-22,99.10714285714286,2,TNIC859006,29646
Middle School,Morning,3,2021-22,100.0,3,TNIC859006,29646
Primary School,Morning,5,2021-22,100.0,1,TNIC80100E,29653
Primary School,Morning,5,2021-22,100.0,1,TNIC80100E,29654
Primary School,Morning,5,2021-22,100.0,1,TNIC80100E,29655
Primary School,Morning,5,2021-22,100.0,1,TNIC80100E,29656
Primary School,Morning,5,2021-22,100.0,1,TNIC80100E,29657
Primary School,Morning,5,2021-22,100.0,1,TNIC80100E,29658
Primary School,Morning,5,2021-22,100.0,2,TNIC80100E,29653
Primary School,Morning,5,2021-22,100.0,2,TNIC80100E,29654
Primary School,Morning,5,2021-22,100.0,2,TNIC80100E,29655
Primary School,Morning,5,2021-22,100.0,2,TNIC80100E,29656
Primary School,Morning,5,2021-22,100.0,2,TNIC80100E,29657
Primary School,Morning,5,2021-22,100.0,2,TNIC80100E,29658
Primary School,Morning,5,2021-22,100.0,3,TNIC80100E,29653
Primary School,Morning,5,2021-22,100.0,3,TNIC80100E,29654
Primary School,Morning,5,2021-22,100.0,3,TNIC80100E,29655
Primary School,Morning,5,2021-22,100.0,3,TNIC80100E,29656
Primary School,Morning,5,2021-22,100.0,3,TNIC80100E,29657
Primary School,Morning,5,2021-22,100.0,3,TNIC80100E,29658
Primary School,Morning,5,2021-22,100.0,4,TNIC80100E,29653
Primary School,Morning,5,2021-22,100.0,4,TNIC80100E,29654
Primary School,Morning,5,2021-22,100.0,4,TNIC80100E,29655
Primary School,Morning,5,2021-22,100.0,4,TNIC80100E,29656
Primary School,Morning,5,2021-22,100.0,4,TNIC80100E,29657
Primary School,Morning,5,2021-22,100.0,4,TNIC80100E,29658
Primary School,Morning,5,2021-22,100.0,5,TNIC80100E,29653
Primary School,Morning,5,2021-22,100.0,5,TNIC80100E,29654
Primary School,Morning,5,2021-22,100.0,5,TNIC80100E,29655
Primary School,Morning,5,2021-22,100.0,5,TNIC80100E,29656
Primary School,Morning,5,2021-22,100.0,5,TNIC80100E,29657
Primary School,Morning,5,2021-22,100.0,5,TNIC80100E,29658
Middle School,Morning,3,2021-22,98.61111111111111,1,TNIC80100E,29659
Middle School,Morning,3,2021-22,98.61111111111111,1,TNIC80100E,29660
Middle School,Morning,3,2021-22,100.0,2,TNIC80100E,29659
Middle School,Morning,3,2021-22,100.0,2,TNIC80100E,29660
Middle School,Morning,3,2021-22,97.95918367346938,3,TNIC80100E,29659
Middle School,Morning,3,2021-22,97.95918367346938,3,TNIC80100E,29660
Primary School,Morning,5,2021-22,100.0,1,TNIC837009,29562
Primary School,Morning,5,2021-22,100.0,1,TNIC837009,29563
Primary School,Morning,5,2021-22,100.0,1,TNIC837009,29564
Primary School,Morning,5,2021-22,100.0,1,TNIC837009,29565
Primary School,Morning,5,2021-22,100.0,1,TNIC837009,29566
Primary School,Morning,5,2021-22,100.0,2,TNIC837009,29562
Primary School,Morning,5,2021-22,100.0,2,TNIC837009,29563
Primary School,Morning,5,2021-22,100.0,2,TNIC837009,29564
Primary School,Morning,5,2021-22,100.0,2,TNIC837009,29565
Primary School,Morning,5,2021-22,100.0,2,TNIC837009,29566
Primary School,Morning,5,2021-22,100.0,3,TNIC837009,29562
Primary School,Morning,5,2021-22,100.0,3,TNIC837009,29563
Primary School,Morning,5,2021-22,100.0,3,TNIC837009,29564
Primary School,Morning,5,2021-22,100.0,3,TNIC837009,29565
Primary School,Morning,5,2021-22,100.0,3,TNIC837009,29566
Primary School,Morning,5,2021-22,100.0,4,TNIC837009,29562
Primary School,Morning,5,2021-22,100.0,4,TNIC837009,29563
Primary School,Morning,5,2021-22,100.0,4,TNIC837009,29564
Primary School,Morning,5,2021-22,100.0,4,TNIC837009,29565
Primary School,Morning,5,2021-22,100.0,4,TNIC837009,29566
Primary School,Morning,5,2021-22,100.0,5,TNIC837009,29562
Primary School,Morning,5,2021-22,100.0,5,TNIC837009,29563
Primary School,Morning,5,2021-22,100.0,5,TNIC837009,29564
Primary School,Morning,5,2021-22,100.0,5,TNIC837009,29565
Primary School,Morning,5,2021-22,100.0,5,TNIC837009,29566
Middle School,Morning,3,2021-22,100.0,1,TNIC837009,29567
Middle School,Morning,3,2021-22,97.70114942528735,2,TNIC837009,29567
Middle School,Morning,3,2021-22,98.63013698630137,3,TNIC837009,29567
Primary School,Morning,5,2021-22,99.03846153846156,1,TNIC825003,29574
Primary School,Morning,5,2021-22,99.03846153846156,1,TNIC825003,29575
Primary School,Morning,5,2021-22,99.03846153846156,1,TNIC825003,29576
Primary School,Morning,5,2021-22,100.0,2,TNIC825003,29574
Primary School,Morning,5,2021-22,100.0,2,TNIC825003,29575
Primary School,Morning,5,2021-22,100.0,2,TNIC825003,29576
Primary School,Morning,5,2021-22,100.0,3,TNIC825003,29574
Primary School,Morning,5,2021-22,100.0,3,TNIC825003,29575
Primary School,Morning,5,2021-22,100.0,3,TNIC825003,29576
Primary School,Morning,5,2021-22,100.0,4,TNIC825003,29574
Primary School,Morning,5,2021-22,100.0,4,TNIC825003,29575
Primary School,Morning,5,2021-22,100.0,4,TNIC825003,29576
Primary School,Morning,5,2021-22,100.0,5,TNIC825003,29574
Primary School,Morning,5,2021-22,100.0,5,TNIC825003,29575
Primary School,Morning,5,2021-22,100.0,5,TNIC825003,29576
Middle School,Morning,3,2021-22,100.0,1,TNIC825003,29577
Middle School,Morning,3,2021-22,100.0,2,TNIC825003,29577
Middle School,Morning,3,2021-22,99.09909909909908,3,TNIC825003,29577
Primary School,Morning,5,2021-22,99.29577464788731,1,TNIC81800X,29579
Primary School,Morning,5,2021-22,99.29577464788731,1,TNIC81800X,29580
Primary School,Morning,5,2021-22,99.29577464788731,1,TNIC81800X,29581
Primary School,Morning,5,2021-22,99.29577464788731,1,TNIC81800X,29582
Primary School,Morning,5,2021-22,100.0,2,TNIC81800X,29579
Primary School,Morning,5,2021-22,100.0,2,TNIC81800X,29580
Primary School,Morning,5,2021-22,100.0,2,TNIC81800X,29581
Primary School,Morning,5,2021-22,100.0,2,TNIC81800X,29582
Primary School,Morning,5,2021-22,100.0,3,TNIC81800X,29579
Primary School,Morning,5,2021-22,100.0,3,TNIC81800X,29580
Primary School,Morning,5,2021-22,100.0,3,TNIC81800X,29581
Primary School,Morning,5,2021-22,100.0,3,TNIC81800X,29582
Primary School,Morning,5,2021-22,100.0,4,TNIC81800X,29579
Primary School,Morning,5,2021-22,100.0,4,TNIC81800X,29580
Primary School,Morning,5,2021-22,100.0,4,TNIC81800X,29581
Primary School,Morning,5,2021-22,100.0,4,TNIC81800X,29582
Primary School,Morning,5,2021-22,100.0,5,TNIC81800X,29579
Primary School,Morning,5,2021-22,100.0,5,TNIC81800X,29580
Primary School,Morning,5,2021-22,100.0,5,TNIC81800X,29581
Primary School,Morning,5,2021-22,100.0,5,TNIC81800X,29582
Middle School,Morning,3,2021-22,99.38271604938272,1,TNIC81800X,29583
Middle School,Morning,3,2021-22,99.40476190476193,2,TNIC81800X,29583
Middle School,Morning,3,2021-22,100.0,3,TNIC81800X,29583
Primary School,Morning,5,2021-22,100.0,1,TNIC82300B,29585
Primary School,Morning,5,2021-22,100.0,1,TNIC82300B,29586
Primary School,Morning,5,2021-22,100.0,1,TNIC82300B,29587
Primary School,Morning,5,2021-22,100.0,1,TNIC82300B,29588
Primary School,Morning,5,2021-22,99.14529914529916,2,TNIC82300B,29585
Primary School,Morning,5,2021-22,99.14529914529916,2,TNIC82300B,29586
Primary School,Morning,5,2021-22,99.14529914529916,2,TNIC82300B,29587
Primary School,Morning,5,2021-22,99.14529914529916,2,TNIC82300B,29588
Primary School,Morning,5,2021-22,100.0,3,TNIC82300B,29585
Primary School,Morning,5,2021-22,100.0,3,TNIC82300B,29586
Primary School,Morning,5,2021-22,100.0,3,TNIC82300B,29587
Primary School,Morning,5,2021-22,100.0,3,TNIC82300B,29588
Primary School,Morning,5,2021-22,99.27007299270072,4,TNIC82300B,29585
Primary School,Morning,5,2021-22,99.27007299270072,4,TNIC82300B,29586
Primary School,Morning,5,2021-22,99.27007299270072,4,TNIC82300B,29587
Primary School,Morning,5,2021-22,99.27007299270072,4,TNIC82300B,29588
Primary School,Morning,5,2021-22,99.1150442477876,5,TNIC82300B,29585
Primary School,Morning,5,2021-22,99.1150442477876,5,TNIC82300B,29586
Primary School,Morning,5,2021-22,99.1150442477876,5,TNIC82300B,29587
Primary School,Morning,5,2021-22,99.1150442477876,5,TNIC82300B,29588
Middle School,Morning,3,2021-22,100.0,1,TNIC82300B,29589
Middle School,Morning,3,2021-22,98.29059829059828,2,TNIC82300B,29589
Middle School,Morning,3,2021-22,97.27272727272728,3,TNIC82300B,29589
Primary School,Morning,5,2021-22,100.0,1,TNIC824007,29591
Primary School,Morning,5,2021-22,100.0,1,TNIC824007,29592
Primary School,Morning,5,2021-22,100.0,1,TNIC824007,29593
Primary School,Morning,5,2021-22,100.0,1,TNIC824007,29594
Primary School,Morning,5,2021-22,100.0,1,TNIC824007,29595
Primary School,Morning,5,2021-22,100.0,1,TNIC824007,29596
Primary School,Morning,5,2021-22,99.1304347826087,2,TNIC824007,29591
Primary School,Morning,5,2021-22,99.1304347826087,2,TNIC824007,29592
Primary School,Morning,5,2021-22,99.1304347826087,2,TNIC824007,29593
Primary School,Morning,5,2021-22,99.1304347826087,2,TNIC824007,29594
Primary School,Morning,5,2021-22,99.1304347826087,2,TNIC824007,29595
Primary School,Morning,5,2021-22,99.1304347826087,2,TNIC824007,29596
Primary School,Morning,5,2021-22,99.37106918238992,3,TNIC824007,29591
Primary School,Morning,5,2021-22,99.37106918238992,3,TNIC824007,29592
Primary School,Morning,5,2021-22,99.37106918238992,3,TNIC824007,29593
Primary School,Morning,5,2021-22,99.37106918238992,3,TNIC824007,29594
Primary School,Morning,5,2021-22,99.37106918238992,3,TNIC824007,29595
Primary School,Morning,5,2021-22,99.37106918238992,3,TNIC824007,29596
Primary School,Morning,5,2021-22,100.0,4,TNIC824007,29591
Primary School,Morning,5,2021-22,100.0,4,TNIC824007,29592
Primary School,Morning,5,2021-22,100.0,4,TNIC824007,29593
Primary School,Morning,5,2021-22,100.0,4,TNIC824007,29594
Primary School,Morning,5,2021-22,100.0,4,TNIC824007,29595
Primary School,Morning,5,2021-22,100.0,4,TNIC824007,29596
Primary School,Morning,5,2021-22,99.25373134328358,5,TNIC824007,29591
Primary School,Morning,5,2021-22,99.25373134328358,5,TNIC824007,29592
Primary School,Morning,5,2021-22,99.25373134328358,5,TNIC824007,29593
Primary School,Morning,5,2021-22,99.25373134328358,5,TNIC824007,29594
Primary School,Morning,5,2021-22,99.25373134328358,5,TNIC824007,29595
Primary School,Morning,5,2021-22,99.25373134328358,5,TNIC824007,29596
Middle School,Morning,3,2021-22,98.6013986013986,1,TNIC824007,29597
Middle School,Morning,3,2021-22,98.6013986013986,1,TNIC824007,29598
Middle School,Morning,3,2021-22,98.6013986013986,1,TNIC824007,29599
Middle School,Morning,3,2021-22,99.23664122137404,2,TNIC824007,29597
Middle School,Morning,3,2021-22,99.23664122137404,2,TNIC824007,29598
Middle School,Morning,3,2021-22,99.23664122137404,2,TNIC824007,29599
Middle School,Morning,3,2021-22,100.0,3,TNIC824007,29597
Middle School,Morning,3,2021-22,100.0,3,TNIC824007,29598
Middle School,Morning,3,2021-22,100.0,3,TNIC824007,29599
Primary School,Morning,5,2021-22,100.0,1,TNIC84700X,29457
Primary School,Morning,5,2021-22,100.0,1,TNIC84700X,29458
Primary School,Morning,5,2021-22,100.0,2,TNIC84700X,29457
Primary School,Morning,5,2021-22,100.0,2,TNIC84700X,29458
Primary School,Morning,5,2021-22,100.0,3,TNIC84700X,29457
Primary School,Morning,5,2021-22,100.0,3,TNIC84700X,29458
Primary School,Morning,5,2021-22,100.0,4,TNIC84700X,29457
Primary School,Morning,5,2021-22,100.0,4,TNIC84700X,29458
Primary School,Morning,5,2021-22,100.0,5,TNIC84700X,29457
Primary School,Morning,5,2021-22,100.0,5,TNIC84700X,29458
Middle School,Morning,3,2021-22,100.0,1,TNIC84700X,29459
Middle School,Morning,3,2021-22,100.0,2,TNIC84700X,29459
Middle School,Morning,3,2021-22,100.0,3,TNIC84700X,29459
Primary School,Morning,5,2021-22,100.0,1,TNIC833002,29471
Primary School,Morning,5,2021-22,100.0,1,TNIC833002,29472
Primary School,Morning,5,2021-22,100.0,1,TNIC833002,29473
Primary School,Morning,5,2021-22,100.0,1,TNIC833002,29474
Primary School,Morning,5,2021-22,100.0,1,TNIC833002,29475
Primary School,Morning,5,2021-22,98.55072463768116,2,TNIC833002,29471
Primary School,Morning,5,2021-22,98.55072463768116,2,TNIC833002,29472
Primary School,Morning,5,2021-22,98.55072463768116,2,TNIC833002,29473
Primary School,Morning,5,2021-22,98.55072463768116,2,TNIC833002,29474
Primary School,Morning,5,2021-22,98.55072463768116,2,TNIC833002,29475
Primary School,Morning,5,2021-22,100.0,3,TNIC833002,29471
Primary School,Morning,5,2021-22,100.0,3,TNIC833002,29472
Primary School,Morning,5,2021-22,100.0,3,TNIC833002,29473
Primary School,Morning,5,2021-22,100.0,3,TNIC833002,29474
Primary School,Morning,5,2021-22,100.0,3,TNIC833002,29475
Primary School,Morning,5,2021-22,100.0,4,TNIC833002,29471
Primary School,Morning,5,2021-22,100.0,4,TNIC833002,29472
Primary School,Morning,5,2021-22,100.0,4,TNIC833002,29473
Primary School,Morning,5,2021-22,100.0,4,TNIC833002,29474
Primary School,Morning,5,2021-22,100.0,4,TNIC833002,29475
Primary School,Morning,5,2021-22,98.93617021276596,5,TNIC833002,29471
Primary School,Morning,5,2021-22,98.93617021276596,5,TNIC833002,29472
Primary School,Morning,5,2021-22,98.93617021276596,5,TNIC833002,29473
Primary School,Morning,5,2021-22,98.93617021276596,5,TNIC833002,29474
Primary School,Morning,5,2021-22,98.93617021276596,5,TNIC833002,29475
Middle School,Morning,3,2021-22,100.0,1,TNIC833002,29476
Middle School,Morning,3,2021-22,97.8494623655914,2,TNIC833002,29476
Middle School,Morning,3,2021-22,94.2528735632184,3,TNIC833002,29476
Primary School,Morning,5,2021-22,100.0,1,TNIC812001,29478
Primary School,Morning,5,2021-22,100.0,1,TNIC812001,29479
Primary School,Morning,5,2021-22,98.55072463768116,2,TNIC812001,29478
Primary School,Morning,5,2021-22,98.55072463768116,2,TNIC812001,29479
Primary School,Morning,5,2021-22,100.0,3,TNIC812001,29478
Primary School,Morning,5,2021-22,100.0,3,TNIC812001,29479
Primary School,Morning,5,2021-22,100.0,4,TNIC812001,29478
Primary School,Morning,5,2021-22,100.0,4,TNIC812001,29479
Primary School,Morning,5,2021-22,100.0,5,TNIC812001,29478
Primary School,Morning,5,2021-22,100.0,5,TNIC812001,29479
Middle School,Morning,3,2021-22,100.0,1,TNIC812001,29480
Middle School,Morning,3,2021-22,100.0,1,TNIC812001,29481
Middle School,Morning,3,2021-22,100.0,2,TNIC812001,29480
Middle School,Morning,3,2021-22,100.0,2,TNIC812001,29481
Middle School,Morning,3,2021-22,98.75,3,TNIC812001,29480
Middle School,Morning,3,2021-22,98.75,3,TNIC812001,29481
Primary School,Morning,5,2021-22,100.0,1,TNIC809005,29483
Primary School,Morning,5,2021-22,100.0,1,TNIC809005,29484
Primary School,Morning,5,2021-22,100.0,1,TNIC809005,29485
Primary School,Morning,5,2021-22,100.0,1,TNIC809005,29486
Primary School,Morning,5,2021-22,100.0,1,TNIC809005,29487
Primary School,Morning,5,2021-22,100.0,1,TNIC809005,29488
Primary School,Morning,5,2021-22,100.0,1,TNIC809005,29489
Primary School,Morning,5,2021-22,100.0,1,TNIC809005,29490
Primary School,Morning,5,2021-22,100.0,2,TNIC809005,29483
Primary School,Morning,5,2021-22,100.0,2,TNIC809005,29484
Primary School,Morning,5,2021-22,100.0,2,TNIC809005,29485
Primary School,Morning,5,2021-22,100.0,2,TNIC809005,29486
Primary School,Morning,5,2021-22,100.0,2,TNIC809005,29487
Primary School,Morning,5,2021-22,100.0,2,TNIC809005,29488
Primary School,Morning,5,2021-22,100.0,2,TNIC809005,29489
Primary School,Morning,5,2021-22,100.0,2,TNIC809005,29490
Primary School,Morning,5,2021-22,100.0,3,TNIC809005,29483
Primary School,Morning,5,2021-22,100.0,3,TNIC809005,29484
Primary School,Morning,5,2021-22,100.0,3,TNIC809005,29485
Primary School,Morning,5,2021-22,100.0,3,TNIC809005,29486
Primary School,Morning,5,2021-22,100.0,3,TNIC809005,29487
Primary School,Morning,5,2021-22,100.0,3,TNIC809005,29488
Primary School,Morning,5,2021-22,100.0,3,TNIC809005,29489
Primary School,Morning,5,2021-22,100.0,3,TNIC809005,29490
Primary School,Morning,5,2021-22,100.0,4,TNIC809005,29483
Primary School,Morning,5,2021-22,100.0,4,TNIC809005,29484
Primary School,Morning,5,2021-22,100.0,4,TNIC809005,29485
Primary School,Morning,5,2021-22,100.0,4,TNIC809005,29486
Primary School,Morning,5,2021-22,100.0,4,TNIC809005,29487
Primary School,Morning,5,2021-22,100.0,4,TNIC809005,29488
Primary School,Morning,5,2021-22,100.0,4,TNIC809005,29489
Primary School,Morning,5,2021-22,100.0,4,TNIC809005,29490
Primary School,Morning,5,2021-22,100.0,5,TNIC809005,29483
Primary School,Morning,5,2021-22,100.0,5,TNIC809005,29484
Primary School,Morning,5,2021-22,100.0,5,TNIC809005,29485
Primary School,Morning,5,2021-22,100.0,5,TNIC809005,29486
Primary School,Morning,5,2021-22,100.0,5,TNIC809005,29487
Primary School,Morning,5,2021-22,100.0,5,TNIC809005,29488
Primary School,Morning,5,2021-22,100.0,5,TNIC809005,29489
Primary School,Morning,5,2021-22,100.0,5,TNIC809005,29490
Middle School,Morning,3,2021-22,100.0,1,TNIC809005,29491
Middle School,Morning,3,2021-22,100.0,2,TNIC809005,29491
Middle School,Morning,3,2021-22,100.0,3,TNIC809005,29491
Primary School,Morning,5,2021-22,100.0,1,TNIC82200G,29493
Primary School,Morning,5,2021-22,100.0,1,TNIC82200G,29494
Primary School,Morning,5,2021-22,100.0,1,TNIC82200G,29495
Primary School,Morning,5,2021-22,100.0,1,TNIC82200G,29496
Primary School,Morning,5,2021-22,100.0,1,TNIC82200G,29497
Primary School,Morning,5,2021-22,100.0,1,TNIC82200G,29498
Primary School,Morning,5,2021-22,100.0,2,TNIC82200G,29493
Primary School,Morning,5,2021-22,100.0,2,TNIC82200G,29494
Primary School,Morning,5,2021-22,100.0,2,TNIC82200G,29495
Primary School,Morning,5,2021-22,100.0,2,TNIC82200G,29496
Primary School,Morning,5,2021-22,100.0,2,TNIC82200G,29497
Primary School,Morning,5,2021-22,100.0,2,TNIC82200G,29498
Primary School,Morning,5,2021-22,100.0,3,TNIC82200G,29493
Primary School,Morning,5,2021-22,100.0,3,TNIC82200G,29494
Primary School,Morning,5,2021-22,100.0,3,TNIC82200G,29495
Primary School,Morning,5,2021-22,100.0,3,TNIC82200G,29496
Primary School,Morning,5,2021-22,100.0,3,TNIC82200G,29497
