data_inserimento,ord_scol_cap,ord_scol_ord,strutt_liv_1_cap,strutt_liv_1_cod_miur,strutt_liv_1_cod_pat,tipo_ora_id,valore,valore_d,valore_n,anno_scol,anno_corso,miur_code,school_id
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Morning,0.0197368421052631,152.0,3.0,2020-21,3,TNTD100001,29837
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Morning,0.0197368421052631,152.0,3.0,2020-21,3,TNTD100001,29839
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Morning,0.0,118.0,0.0,2020-21,4,TNTD100001,29837
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Morning,0.0,118.0,0.0,2020-21,4,TNTD100001,29839
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Morning,0.0,144.0,0.0,2020-21,5,TNTD100001,29837
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Morning,0.0,144.0,0.0,2020-21,5,TNTD100001,29839
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Evening,0.1538461538461538,13.0,2.0,2020-21,3,TNTD100001,29838
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Evening,0.1538461538461538,13.0,2.0,2020-21,3,TNTD100001,29840
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Evening,0.0625,16.0,1.0,2020-21,4,TNTD100001,29838
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Evening,0.0625,16.0,1.0,2020-21,4,TNTD100001,29840
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Evening,0.3333333333333333,9.0,3.0,2020-21,5,TNTD100001,29838
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""C.A. PILATI"" - CLES",TNTD100001,220629501,Evening,0.3333333333333333,9.0,3.0,2020-21,5,TNTD100001,29840
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Morning,0.0129870129870129,77.0,1.0,2020-21,1,TNTD020009,29842
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Morning,0.0129870129870129,77.0,1.0,2020-21,1,TNTD020009,29844
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Morning,0.0,96.0,0.0,2020-21,2,TNTD020009,29842
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Morning,0.0,96.0,0.0,2020-21,2,TNTD020009,29844
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Morning,0.0,88.0,0.0,2020-21,3,TNTD020009,29842
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Morning,0.0,88.0,0.0,2020-21,3,TNTD020009,29844
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Morning,0.0,77.0,0.0,2020-21,4,TNTD020009,29842
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Morning,0.0,77.0,0.0,2020-21,4,TNTD020009,29844
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Morning,0.0,90.0,0.0,2020-21,5,TNTD020009,29842
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Morning,0.0,90.0,0.0,2020-21,5,TNTD020009,29844
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Evening,0.1111111111111111,9.0,1.0,2020-21,3,TNTD020009,29843
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Evening,0.1111111111111111,9.0,1.0,2020-21,3,TNTD020009,29845
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Evening,0.0,9.0,0.0,2020-21,4,TNTD020009,29843
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Evening,0.0,9.0,0.0,2020-21,4,TNTD020009,29845
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Evening,0.0769230769230769,13.0,1.0,2020-21,5,TNTD020009,29843
1640991601000,High School,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. E G. FONTANA"" - ROVERETO",TNTD020009,221619503,Evening,0.0769230769230769,13.0,1.0,2020-21,5,TNTD020009,29845
1640991601000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""G. MARCONI"" - ROVERETO",TNTF02000G,221619502,Morning,0.0,192.0,0.0,2020-21,1,TNTF02000G,29853
1640991601000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""G. MARCONI"" - ROVERETO",TNTF02000G,221619502,Morning,0.0,205.0,0.0,2020-21,2,TNTF02000G,29853
1640991601000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""G. MARCONI"" - ROVERETO",TNTF02000G,221619502,Morning,0.005050505050505,198.0,1.0,2020-21,3,TNTF02000G,29853
1640991601000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""G. MARCONI"" - ROVERETO",TNTF02000G,221619502,Morning,0.0,158.0,0.0,2020-21,4,TNTF02000G,29853
1640991601000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""G. MARCONI"" - ROVERETO",TNTF02000G,221619502,Morning,0.0,172.0,0.0,2020-21,5,TNTF02000G,29853
1640991601000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""G. MARCONI"" - ROVERETO",TNTF02000G,221619502,Evening,0.25,20.0,5.0,2020-21,3,TNTF02000G,29854
1640991601000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""G. MARCONI"" - ROVERETO",TNTF02000G,221619502,Evening,0.0,13.0,0.0,2020-21,4,TNTF02000G,29854
1640991601000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""G. MARCONI"" - ROVERETO",TNTF02000G,221619502,Evening,0.0,12.0,0.0,2020-21,5,TNTF02000G,29854
1640991602000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""M. BUONARROTI"" - TRENTO",TNIS013001,222059502,Morning,0.0090361445783132,332.0,3.0,2020-21,1,TNIS013001,29856
1640991602000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""M. BUONARROTI"" - TRENTO",TNIS013001,222059502,Morning,0.0030674846625766,326.0,1.0,2020-21,2,TNIS013001,29856
1640991602000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""M. BUONARROTI"" - TRENTO",TNIS013001,222059502,Morning,0.0033222591362126,301.0,1.0,2020-21,3,TNIS013001,29856
1640991602000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""M. BUONARROTI"" - TRENTO",TNIS013001,222059502,Morning,0.0,302.0,0.0,2020-21,4,TNIS013001,29856
1640991602000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""M. BUONARROTI"" - TRENTO",TNIS013001,222059502,Morning,0.0034482758620689,290.0,1.0,2020-21,5,TNIS013001,29856
1640991602000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""M. BUONARROTI"" - TRENTO",TNIS013001,222059502,Evening,0.6229508196721312,61.0,38.0,2020-21,3,TNIS013001,29857
1640991602000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""M. BUONARROTI"" - TRENTO",TNIS013001,222059502,Evening,0.32,25.0,8.0,2020-21,4,TNIS013001,29857
1640991602000,High School,4,"ISTITUTO TECNICO TECNOLOGICO ""M. BUONARROTI"" - TRENTO",TNIS013001,222059502,Evening,0.0588235294117647,17.0,1.0,2020-21,5,TNIS013001,29857
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,206.0,0.0,2020-21,1,TNPC02000A,29877
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,206.0,0.0,2020-21,1,TNPC02000A,29878
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,206.0,0.0,2020-21,1,TNPC02000A,29879
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,206.0,0.0,2020-21,1,TNPC02000A,29880
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0041666666666666,240.0,1.0,2020-21,2,TNPC02000A,29877
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0041666666666666,240.0,1.0,2020-21,2,TNPC02000A,29878
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0041666666666666,240.0,1.0,2020-21,2,TNPC02000A,29879
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0041666666666666,240.0,1.0,2020-21,2,TNPC02000A,29880
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,215.0,0.0,2020-21,3,TNPC02000A,29877
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,215.0,0.0,2020-21,3,TNPC02000A,29878
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,215.0,0.0,2020-21,3,TNPC02000A,29879
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,215.0,0.0,2020-21,3,TNPC02000A,29880
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,225.0,0.0,2020-21,4,TNPC02000A,29877
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,225.0,0.0,2020-21,4,TNPC02000A,29878
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,225.0,0.0,2020-21,4,TNPC02000A,29879
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,225.0,0.0,2020-21,4,TNPC02000A,29880
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,206.0,0.0,2020-21,5,TNPC02000A,29877
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,206.0,0.0,2020-21,5,TNPC02000A,29878
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,206.0,0.0,2020-21,5,TNPC02000A,29879
1640991601000,High School,4,"LICEO ""A. ROSMINI"" - ROVERETO",TNPC02000A,221619505,Morning,0.0,206.0,0.0,2020-21,5,TNPC02000A,29880
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Morning,0.0284090909090909,176.0,5.0,2020-21,1,TNPM01000X,29883
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Morning,0.0284090909090909,176.0,5.0,2020-21,1,TNPM01000X,29884
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Morning,0.0049019607843137,204.0,1.0,2020-21,2,TNPM01000X,29883
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Morning,0.0049019607843137,204.0,1.0,2020-21,2,TNPM01000X,29884
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Morning,0.0148514851485148,202.0,3.0,2020-21,3,TNPM01000X,29883
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Morning,0.0148514851485148,202.0,3.0,2020-21,3,TNPM01000X,29884
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Morning,0.0,197.0,0.0,2020-21,4,TNPM01000X,29883
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Morning,0.0,197.0,0.0,2020-21,4,TNPM01000X,29884
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Morning,0.0056497175141242,177.0,1.0,2020-21,5,TNPM01000X,29883
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Morning,0.0056497175141242,177.0,1.0,2020-21,5,TNPM01000X,29884
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Evening,0.4133333333333333,75.0,31.0,2020-21,1,TNPM01000X,29885
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Evening,0.1428571428571428,7.0,1.0,2020-21,2,TNPM01000X,29885
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Evening,0.4390243902439024,41.0,18.0,2020-21,3,TNPM01000X,29885
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Evening,0.3333333333333333,12.0,4.0,2020-21,4,TNPM01000X,29885
1640991602000,High School,4,"LICEO ""A. ROSMINI"" - TRENTO",TNPM01000X,222059508,Evening,0.1153846153846153,26.0,3.0,2020-21,5,TNPM01000X,29885
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,182.0,0.0,2020-21,1,TNIS00600T,29887
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,182.0,0.0,2020-21,1,TNIS00600T,29888
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,182.0,0.0,2020-21,1,TNIS00600T,29889
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,182.0,0.0,2020-21,1,TNIS00600T,29890
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,182.0,0.0,2020-21,1,TNIS00600T,29891
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,182.0,0.0,2020-21,1,TNIS00600T,29892
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0130718954248366,153.0,2.0,2020-21,2,TNIS00600T,29887
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0130718954248366,153.0,2.0,2020-21,2,TNIS00600T,29888
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0130718954248366,153.0,2.0,2020-21,2,TNIS00600T,29889
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0130718954248366,153.0,2.0,2020-21,2,TNIS00600T,29890
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0130718954248366,153.0,2.0,2020-21,2,TNIS00600T,29891
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0130718954248366,153.0,2.0,2020-21,2,TNIS00600T,29892
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0106951871657754,187.0,2.0,2020-21,3,TNIS00600T,29887
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0106951871657754,187.0,2.0,2020-21,3,TNIS00600T,29888
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0106951871657754,187.0,2.0,2020-21,3,TNIS00600T,29889
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0106951871657754,187.0,2.0,2020-21,3,TNIS00600T,29890
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0106951871657754,187.0,2.0,2020-21,3,TNIS00600T,29891
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0106951871657754,187.0,2.0,2020-21,3,TNIS00600T,29892
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0058479532163742,171.0,1.0,2020-21,4,TNIS00600T,29887
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0058479532163742,171.0,1.0,2020-21,4,TNIS00600T,29888
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0058479532163742,171.0,1.0,2020-21,4,TNIS00600T,29889
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0058479532163742,171.0,1.0,2020-21,4,TNIS00600T,29890
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0058479532163742,171.0,1.0,2020-21,4,TNIS00600T,29891
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0058479532163742,171.0,1.0,2020-21,4,TNIS00600T,29892
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,173.0,0.0,2020-21,5,TNIS00600T,29887
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,173.0,0.0,2020-21,5,TNIS00600T,29888
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,173.0,0.0,2020-21,5,TNIS00600T,29889
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,173.0,0.0,2020-21,5,TNIS00600T,29890
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,173.0,0.0,2020-21,5,TNIS00600T,29891
1640991601000,High School,4,"LICEO ""B. RUSSELL"" - CLES",TNIS00600T,220629503,Morning,0.0,173.0,0.0,2020-21,5,TNIS00600T,29892
1640991601000,High School,4,"LICEO ""F. FILZI"" - ROVERETO",TNPM02000E,221619504,Morning,0.0064102564102564,156.0,1.0,2020-21,1,TNPM02000E,29894
1640991601000,High School,4,"LICEO ""F. FILZI"" - ROVERETO",TNPM02000E,221619504,Morning,0.0064102564102564,156.0,1.0,2020-21,1,TNPM02000E,29895
1640991601000,High School,4,"LICEO ""F. FILZI"" - ROVERETO",TNPM02000E,221619504,Morning,0.0136054421768707,147.0,2.0,2020-21,2,TNPM02000E,29894
1640991601000,High School,4,"LICEO ""F. FILZI"" - ROVERETO",TNPM02000E,221619504,Morning,0.0136054421768707,147.0,2.0,2020-21,2,TNPM02000E,29895
1640991601000,High School,4,"LICEO ""F. FILZI"" - ROVERETO",TNPM02000E,221619504,Morning,0.0138888888888888,144.0,2.0,2020-21,3,TNPM02000E,29894
1640991601000,High School,4,"LICEO ""F. FILZI"" - ROVERETO",TNPM02000E,221619504,Morning,0.0138888888888888,144.0,2.0,2020-21,3,TNPM02000E,29895
1640991601000,High School,4,"LICEO ""F. FILZI"" - ROVERETO",TNPM02000E,221619504,Morning,0.0,116.0,0.0,2020-21,4,TNPM02000E,29894
1640991601000,High School,4,"LICEO ""F. FILZI"" - ROVERETO",TNPM02000E,221619504,Morning,0.0,116.0,0.0,2020-21,4,TNPM02000E,29895
1640991601000,High School,4,"LICEO ""F. FILZI"" - ROVERETO",TNPM02000E,221619504,Morning,0.0,106.0,0.0,2020-21,5,TNPM02000E,29894
1640991601000,High School,4,"LICEO ""F. FILZI"" - ROVERETO",TNPM02000E,221619504,Morning,0.0,106.0,0.0,2020-21,5,TNPM02000E,29895
1640991602000,High School,4,"LICEO CLASSICO ""G. PRATI"" - TRENTO",TNPC04000G,222059512,Morning,0.0,101.0,0.0,2020-21,1,TNPC04000G,29897
1640991602000,High School,4,"LICEO CLASSICO ""G. PRATI"" - TRENTO",TNPC04000G,222059512,Morning,0.0,84.0,0.0,2020-21,2,TNPC04000G,29897
1640991602000,High School,4,"LICEO CLASSICO ""G. PRATI"" - TRENTO",TNPC04000G,222059512,Morning,0.0,93.0,0.0,2020-21,3,TNPC04000G,29897
1640991602000,High School,4,"LICEO CLASSICO ""G. PRATI"" - TRENTO",TNPC04000G,222059512,Morning,0.0,71.0,0.0,2020-21,4,TNPC04000G,29897
1640991602000,High School,4,"LICEO CLASSICO ""G. PRATI"" - TRENTO",TNPC04000G,222059512,Morning,0.0,103.0,0.0,2020-21,5,TNPC04000G,29897
1640991602000,High School,4,"LICEO SCIENTIFICO ""G. GALILEI"" - TRENTO",TNPS01000V,222059510,Morning,0.0,193.0,0.0,2020-21,1,TNPS01000V,29901
1640991602000,High School,4,"LICEO SCIENTIFICO ""G. GALILEI"" - TRENTO",TNPS01000V,222059510,Morning,0.0,193.0,0.0,2020-21,1,TNPS01000V,29902
1640991602000,High School,4,"LICEO SCIENTIFICO ""G. GALILEI"" - TRENTO",TNPS01000V,222059510,Morning,0.0051282051282051,195.0,1.0,2020-21,2,TNPS01000V,29901
1640991602000,High School,4,"LICEO SCIENTIFICO ""G. GALILEI"" - TRENTO",TNPS01000V,222059510,Morning,0.0051282051282051,195.0,1.0,2020-21,2,TNPS01000V,29902
1640991602000,High School,4,"LICEO SCIENTIFICO ""G. GALILEI"" - TRENTO",TNPS01000V,222059510,Morning,0.0,180.0,0.0,2020-21,3,TNPS01000V,29901
1640991602000,High School,4,"LICEO SCIENTIFICO ""G. GALILEI"" - TRENTO",TNPS01000V,222059510,Morning,0.0,180.0,0.0,2020-21,3,TNPS01000V,29902
1640991602000,High School,4,"LICEO SCIENTIFICO ""G. GALILEI"" - TRENTO",TNPS01000V,222059510,Morning,0.0,159.0,0.0,2020-21,4,TNPS01000V,29901
1640991602000,High School,4,"LICEO SCIENTIFICO ""G. GALILEI"" - TRENTO",TNPS01000V,222059510,Morning,0.0,159.0,0.0,2020-21,4,TNPS01000V,29902
1640991602000,High School,4,"LICEO SCIENTIFICO ""G. GALILEI"" - TRENTO",TNPS01000V,222059510,Morning,0.0,139.0,0.0,2020-21,5,TNPS01000V,29901
1640991602000,High School,4,"LICEO SCIENTIFICO ""G. GALILEI"" - TRENTO",TNPS01000V,222059510,Morning,0.0,139.0,0.0,2020-21,5,TNPS01000V,29902
1640991602000,High School,4,"LICEO SCIENTIFICO ""L. DA VINCI"" - TRENTO",TNPS02000D,222059511,Morning,0.0,317.0,0.0,2020-21,1,TNPS02000D,29905
1640991602000,High School,4,"LICEO SCIENTIFICO ""L. DA VINCI"" - TRENTO",TNPS02000D,222059511,Morning,0.0,317.0,0.0,2020-21,1,TNPS02000D,29906
1640991602000,High School,4,"LICEO SCIENTIFICO ""L. DA VINCI"" - TRENTO",TNPS02000D,222059511,Morning,0.0,291.0,0.0,2020-21,2,TNPS02000D,29905
1640991602000,High School,4,"LICEO SCIENTIFICO ""L. DA VINCI"" - TRENTO",TNPS02000D,222059511,Morning,0.0,291.0,0.0,2020-21,2,TNPS02000D,29906
1640991602000,High School,4,"LICEO SCIENTIFICO ""L. DA VINCI"" - TRENTO",TNPS02000D,222059511,Morning,0.0,283.0,0.0,2020-21,3,TNPS02000D,29905
1640991602000,High School,4,"LICEO SCIENTIFICO ""L. DA VINCI"" - TRENTO",TNPS02000D,222059511,Morning,0.0,283.0,0.0,2020-21,3,TNPS02000D,29906
1640991602000,High School,4,"LICEO SCIENTIFICO ""L. DA VINCI"" - TRENTO",TNPS02000D,222059511,Morning,0.0,288.0,0.0,2020-21,4,TNPS02000D,29905
1640991602000,High School,4,"LICEO SCIENTIFICO ""L. DA VINCI"" - TRENTO",TNPS02000D,222059511,Morning,0.0,288.0,0.0,2020-21,4,TNPS02000D,29906
1640991602000,High School,4,"LICEO SCIENTIFICO ""L. DA VINCI"" - TRENTO",TNPS02000D,222059511,Morning,0.0040160642570281,249.0,1.0,2020-21,5,TNPS02000D,29905
1640991602000,High School,4,"LICEO SCIENTIFICO ""L. DA VINCI"" - TRENTO",TNPS02000D,222059511,Morning,0.0040160642570281,249.0,1.0,2020-21,5,TNPS02000D,29906
1640991601000,High School,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,221459701,Morning,0.0,95.0,0.0,2020-21,1,TNIC85000Q,29908
1640991601000,High School,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,221459701,Morning,0.0,95.0,0.0,2020-21,1,TNIC85000Q,29909
1640991601000,High School,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,221459701,Morning,0.0,95.0,0.0,2020-21,1,TNIC85000Q,29910
1640991601000,High School,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,221459701,Morning,0.0092592592592592,108.0,1.0,2020-21,2,TNIC85000Q,29908
1640991601000,High School,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,221459701,Morning,0.0092592592592592,108.0,1.0,2020-21,2,TNIC85000Q,29909
1640991601000,High School,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,221459701,Morning,0.0092592592592592,108.0,1.0,2020-21,2,TNIC85000Q,29910
1640991601000,High School,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,221459701,Morning,0.0229885057471264,87.0,2.0,2020-21,3,TNIC85000Q,29908
1640991601000,High School,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,221459701,Morning,0.0229885057471264,87.0,2.0,2020-21,3,TNIC85000Q,29909
